id,source,text
2,dom:div,"diluvchan
吳是溫
2025-5-17
吳是溫是真歐巴………….超暈
1
/
2
17
1
3
tsung730
2026-5-20
東吳大學中文素養
到底為什麼這麼有創意
55
15
ushinep_tune23
2024-11-9
吳是溫是把吃過的給用紙嗎….
1
/
2
148
3
3
6
annawu_24
2024-3-15
拆前田路附贈吳是溫
賺爛ㄌ（對我的日專現在才到）
63
2
1
vivianan0115
2024-11-20
正在回覆
@lixiafloral
沒想到會在這看到我大學同學…
41
1
1
lixiafloral
2024-11-20
東吳日文嗎…？🥹
12
2
2
fanyunig
2024-5-27
正在回覆
@fanyunig
國會質詢或調查權制度的完備化，固然是我國國會改革應該推進的事項， 然而各個民主國家的具體法制設計，均有重大差異無法直接移植，若逕以外國法制之表象作為參考倉促立法，或未顧及憲政體制的權力平衡，甚至對於人民與官員基本權利的過度侵害，將造成憲政體制的混亂。在這個台灣民主發展的「憲法時刻」，我們呼籲立法院不要在本週倉促表決，將其退回委員會，讓相關法案能夠在各界充分參與與討論之後，再做周延而完整的立法。倘若立法院仍執意進行三讀程序，我們也呼籲行政院與總統依據憲法之規定行使覆議權，退回立法院重啟審議。
連署人（依姓氏筆畫順序排列）
王毓正（國立成功大學法律學系副教授）
王曉丹（國立政治大學法學院教授）
王韻茹（國立中正大學法律學系教授）
(3/5)
28
1
2
fanyunig
2024-5-27
石忠山（國立東華大學公共行政學系教授兼原住民民族學院院長）
吳明孝（義守大學公共政策與管理學系助理教授）
吳秦雯（國立政治大學法學院副教授）
呂彥彬（國立政治大學法學院副教授）
李玉春（國立中正大學勞工關係學系副教授）
李志峰（東吳大學法律學系教授）
辛年豐（逢甲大學土地管理學系副教授）
周兆昱（國立中正大學法律學系教授）
周欣怡（東海大學法律學系助理教授）
林谷燕（國立空中大學社會科學系林谷燕副教授）
林佳和（國立政治大學法學院副教授）
林倖如（國立臺灣海洋大學海洋法律研究所副教授）
林書楷（東吳大學法律學系教授）
洪令家（國立中正大學法律學系副教授）
洪瑩容（國立中興大學法律系助理教授）
胡博硯（東吳大學法律學系教授）
范耕維（國立東華大學法律學系助理教授）
孫迺翊（國立台灣大學法律學系教授）
徐偉群（中原大學法學院財經法律學系副教授）
徐揮彥（國立東華大學法律學系教授）
翁燕菁（國立政治大學政治系副教授）
張兆恬（國立台灣大學國家發展研究所副教授）
(4/5)
4
/
5
25
1
1
cherishzerofour
2024-8-13
吳是溫……😵‍💫
1
/
2
117
2
10
4"
3,visible:span[dir='auto'],"東吳企管也上了！但我分數不高是不是輸在學測啊……教授你肯定是愛我的吧…
1
/
2"
6,visible:span[dir='auto'],"有東吳的學長姐嗎 你們對於東吳的評價是什麼
我很想知道😭"
10,visible:span[dir='auto'],"個申一階全上東吳
想問學長姊東吳的校風如何😖😖
因為本人比較純樸、晚上從來沒去過信義區⋯⋯⋯ 希望大學不要有太多愛玩的朋友😭👉👈"
11,visible:span[dir='auto'],今年東吳會計比企管低是什麼意思😌😌
12,visible:span[dir='auto'],"今年東吳ㄉ新生群怎麼一堆怪人啊？
管理員都提醒過很多次了還是聽不懂人話嗎？
現在的高中生都這樣嗎？
這種素質真令人堪憂是不是一代比一代猴？"
16,visible:span[dir='auto'],"東吳 你不是私立嗎 好了就好了
太超標了 高6級分 什麼意思💀💀💀
1
/
2"
20,visible:span[dir='auto'],請問東吳有什麼新生群之類的嗎
22,visible:span[dir='auto'],有東吳資管的同學嗎！身為東吳的新生有什麼需要注意的嗎
25,visible:span[dir='auto'],"東吳和輔大到底哪個比較好？
我個人感覺東吳比較有名吧？
為什麼輔大分數這麼高？"
27,visible:span[dir='auto'],"東吳太狠了，民總考四題是什麼鬼⋯
1
/
2"
29,visible:span[dir='auto'],"我剛剛被嗆說沒學歷，
對方說他東吳的
東吳是很厲害的學校？？"
30,visible:span[dir='auto'],"有即將加入東吳資科夥伴的學弟妹嗎？
系上學生會準備了群組給學弟妹們提前了解～
有需要都可以加入問問題喔！
資科系上的朋友們都會為你解惑～
附上你們的准考證號碼，小夥伴們審核過後就可以加入了喔！
-
-
-
-
連結底下⬇️
-
您已被邀請加入「115學年資科新生群」！請點選以下連結加入社群！
line.me/ti/g2…"
31,visible:span[dir='auto'],"面試完一間了～（還有兩間
東吳的教授人好好喔！ 進去之後：教授你好，我是某某某
🧑‍🏫：請坐，請用兩分鐘自我介紹一下
我：（笑）不用懷疑我真的笑出來
🧑‍🏫：有什麼好笑的？
我：我沒準備自我介紹
🧑‍🏫：好沒關係，其實自我介紹就是….（開始引導我怎麼自我介紹
超感動的😍"
41,visible:span[dir='auto'],"幹東吳是只有法律和會計嗎
不在城中校區根本就偏鄉。
有學長姐可以分享真實生活水準嗎
連捷運都沒有我要怎辦。
1
/
2"
43,visible:span[dir='auto'],"有人問為什麼要讀東吳
因為會有學妹在你畢業的時候
送花給你當驚喜啊 好暖心.."
