id,source,text
11,visible:span[dir='auto'],今年東吳會計比企管低是什麼意思😌😌
12,visible:span[dir='auto'],"今年東吳ㄉ新生群怎麼一堆怪人啊？
管理員都提醒過很多次了還是聽不懂人話嗎？
現在的高中生都這樣嗎？
這種素質真令人堪憂是不是一代比一代猴？"
13,visible:span[dir='auto'],拜託東吳的分科分數不要再漲了
14,visible:span[dir='auto'],政大資科很多同學都很優秀
15,visible:span[dir='auto'],"還是想去東吳😭
1
/
2"
16,visible:span[dir='auto'],"東吳 你不是私立嗎 好了就好了
太超標了 高6級分 什麼意思💀💀💀
1
/
2"
17,visible:span[dir='auto'],東吳新生群已經玩起了誰是臥底
18,visible:span[dir='auto'],"同學：東吳3.5
1
/
2"
19,visible:span[dir='auto'],"明天東吳資管 一定會正取！🍀
1
/
2"
20,visible:span[dir='auto'],請問東吳有什麼新生群之類的嗎
21,visible:span[dir='auto'],東吳大學，三國時代的學校，東吳
22,visible:span[dir='auto'],有東吳資管的同學嗎！身為東吳的新生有什麼需要注意的嗎
23,visible:span[dir='auto'],"雖然我撕破了 但我還是很開心
繁星上的隔天就收到東吳的錄取通知書了
已經是準大學生了🧑‍🎓
1
/
2"
24,visible:span[dir='auto'],"東吳教室快熱死我了冷氣到底是開幾度
1
/
2"
25,visible:span[dir='auto'],"東吳和輔大到底哪個比較好？
我個人感覺東吳比較有名吧？
為什麼輔大分數這麼高？"
26,visible:span[dir='auto'],東吳企管面完了！！超順喔耶！！
27,visible:span[dir='auto'],"東吳太狠了，民總考四題是什麼鬼⋯
1
/
2"
28,visible:span[dir='auto'],沒看過比東吳更爛的宿舍了
29,visible:span[dir='auto'],"我剛剛被嗆說沒學歷，
對方說他東吳的
東吳是很厲害的學校？？"
30,visible:span[dir='auto'],"有即將加入東吳資科夥伴的學弟妹嗎？
系上學生會準備了群組給學弟妹們提前了解～
有需要都可以加入問問題喔！
資科系上的朋友們都會為你解惑～
附上你們的准考證號碼，小夥伴們審核過後就可以加入了喔！
-
-
-
-
連結底下⬇️
-
您已被邀請加入「115學年資科新生群」！請點選以下連結加入社群！
line.me/ti/g2…"
31,visible:span[dir='auto'],"面試完一間了～（還有兩間
東吳的教授人好好喔！ 進去之後：教授你好，我是某某某
🧑‍🏫：請坐，請用兩分鐘自我介紹一下
我：（笑）不用懷疑我真的笑出來
🧑‍🏫：有什麼好笑的？
我：我沒準備自我介紹
🧑‍🏫：好沒關係，其實自我介紹就是….（開始引導我怎麼自我介紹
超感動的😍"
32,visible:span[dir='auto'],大一新生想來找一下東吳企管的同學～
33,visible:span[dir='auto'],"東吳政治今年的畢業影片來了😬😬
最敢玩主任的要畢業了 明年的學弟妹加油了
今年影片比較長 要幫主任水一下時間 他社恐不想講話
謝謝劉委員 連續兩年為畢典帶來笑聲 讚讚讚
祝福大家畢業快樂🎊
1
/
2"
34,visible:span[dir='auto'],"要上東吳餐飲可不可以認識幾個人
怕去學校尷尬"
35,visible:span[dir='auto'],"東吳法的小編到底是誰
1
/
2"
36,visible:span[dir='auto'],好多朋友東吳跟輔仁都選輔仁 哭了都
37,visible:span[dir='auto'],"每天起床第一件事情就是開東吳App看成績出來了沒，至今還有6科沒出來
1
/
2"
38,visible:span[dir='auto'],"東吳財精沒上😭
東吳經濟比最低高1分
逢甲財精比最低高4分
啊啊啊啊啊
我應該要去分科還是先進去東吳再轉系
東吳財精跟逢甲財精到底哪個比較好
可是今年分科收的人數變少
1
/
2"
39,visible:span[dir='auto'],"蛤 東吳跟輔仁是輔仁比較推喔
😭😭😭❓
1
/
2"
40,visible:span[dir='auto'],"要為了校名去政大還是為了科系去東吳啊…
1
/
2"
41,visible:span[dir='auto'],"幹東吳是只有法律和會計嗎
不在城中校區根本就偏鄉。
有學長姐可以分享真實生活水準嗎
連捷運都沒有我要怎辦。
1
/
2"
42,visible:span[dir='auto'],實踐東吳這麼近喔我今天才知道
43,visible:span[dir='auto'],"有人問為什麼要讀東吳
因為會有學妹在你畢業的時候
送花給你當驚喜啊 好暖心.."
44,visible:span[dir='auto'],想問各位脆友 東吳經濟和逢甲財經怎麼選，我知道如果未來出路一定是東吳，畢竟一個強文科，一個強理科，但東吳經濟很硬，有聽學長姐說過有一點點壓抑，逢甲可能比較開放一點，以我自己來說我想去逢甲，可能是因為比較放鬆，但以長遠來說又是東吳比較好，不知道怎麼辦…
45,visible:span[dir='auto'],"幹幹幹😭💗
東吳心理正取1
東吳法律正取1
1
/
2"
46,visible:span[dir='auto'],"輔大法律系轉學考倒數3天
我今年報考台大、政大、台綜大、東吳、輔仁
輔仁法律系好像不有名
但至少想從花蓮東華轉回西半部讀書
那邊雖然環境很棒 但太偏僻
離家好遠我會想家
有人也是今年115法律系轉學考的備考生嗎
1
/
2"
47,visible:span[dir='auto'],"開學第一週 請問一下學長姐
東吳城中校區附近還有什麼好吃推薦的嗎
謝謝學長姐🙏🏻"
48,visible:span[dir='auto'],"東吳生第一次去輔大：
幹 好大"
49,visible:span[dir='auto'],幹東吳成績出錯，正取變備取
50,visible:span[dir='auto'],有誰也是東吳政治的嗎？
51,visible:span[dir='auto'],我看榜單上只要有填輔仁經濟就會填東吳經濟，你們都把哪個排前面啊，我真的好猶豫，而且這備取也不一定能上🫠
52,visible:span[dir='auto'],"各位脆友們 東吳經濟和逢甲財經要怎麼選啊…
我原本是想要東吳的，但是我有去過兩所學校，我覺得逢甲的環境比較好一點，雖然東吳的經濟可能比較強，但我當時進去感覺氣氛比較壓抑，有點不舒服，6/4就要決定了，請各位脆友們給我一些建議吧🙏"
53,visible:span[dir='auto'],"超扯超扯超扯 笭菁欸
我大東吳還是太厲害了"
54,visible:span[dir='auto'],東吳人你們平常沒課在台北都在幹嘛。
55,visible:span[dir='auto'],"115學測資管系第一階段篩選標準
台大資管：國英數自49
交大資管：英數27
成大資管：國英數38
政大資管：國13英13數11
中山資管：國英數36
中興資管：國英自32，數12
中央資管：英13數10
中正資管：英14數8
彰師資管：國英數B*29英11數B*9
長庚資管：國英數B*29
元智資管：國英數B*27
嘉大資管：國6英9數B*6
東吳資管：國英21
中原資管：國12
東海資管：國10英9
聯合資管：國英數B*24
淡江資管：國10英7數B*7
東華資管：國英數24（資安
東華資管：國英數21（大數據
東華資管：國英數B*18（商務
暨南資管：國英12，英9
屏東資管：國英11數B*8
實踐資管：國自17（人工智慧）
實踐資管：自8（雲端物聯網）
靜宜資管：國8英6
文化資管：國8（商務科技）
文化資管：數B*6（人工智慧）
義守資管：國8
南華資管：國8
銘傳資管：國英14，英8（人工智慧
銘傳資管：數B*6 (巨量資料
銘傳資管：國社14，社9（電商
世新資管：英數B*9
台東資管：國英數B*9"
56,visible:span[dir='auto'],所以學店的定義是什麼 私立都是嗎除了東吳輔大？
57,visible:span[dir='auto'],"想請教各位法律系的學長學姊們
本人第一志願是政大
但以防萬一想問問北大和東吳會比較推薦哪間"
58,visible:span[dir='auto'],"我跟你們講我今天去高院民事庭旁聽 然後有一個法警就問我來開庭嗎 我說不是我來旁聽
法警：對面法律系嗎
我：對！
法警（非常熱情）：東吳法律真的很優秀！
我當下挺尷尬的因為
我是對面東吳大學法律系正隔壁的文化大學法律系⋯^_^
1
/
2"
59,visible:span[dir='auto'],"我不是東吳的學生 但我想送給讀東吳的朋友
東吳大學"
60,visible:span[dir='auto'],"優秀如我大東吳 上課沒位置坐 唯一的位置被佔位
重點我還不是加簽😃
1
/
2"
61,visible:span[dir='auto'],"網路上一直在討論東吳大學要合併台大
我的理想是 東吳+政大+國北教 三間合併
這樣就可以叫「東政教大學」
校長還叫「乾隆」多麼氣派啊😎
1
/
2"
62,visible:span[dir='auto'],"有人能跟我說一下輔仁統資與東吳資管比較推薦哪個呢？我本來是想要輔仁資管但一階沒過🥲不然我就得去分科了，但我數學好爛
1
/
2"
63,visible:span[dir='auto'],東吳中文我國*2英*1加起來137是不是連分科都不用考都可以上😂
64,visible:span[dir='auto'],"東吳企管27/125，輔仁企管25/90
這樣看來東吳企管應該是比較愛我的吧
到底要去哪裡嗚嗚嗚"
65,visible:span[dir='auto'],"東吳會計備73有機會嗎🫩
輔大會計備16唉唉
1
/
2"
66,visible:span[dir='auto'],"東吳經濟
東吳財務工程與精算數學系
輔仁統資
要怎麼選啊啊啊😭
有沒有學長姐能給建議或優缺點"
67,visible:span[dir='auto'],"唉我真的很想認識東吳企管的吧⋯⋯
新生群都很少看到企管的出來講話
我們也沒有系群組😱"
68,visible:span[dir='auto'],東吳和輔大日文要怎麼抉擇？
69,visible:span[dir='auto'],"嘖 東吳樓梯都比帥哥多 東吳大學
1
/
2"
70,visible:span[dir='auto'],"meta.ai
銳評東吳財務工程與精算數學系
1
/
2"
71,visible:span[dir='auto'],明天東吳企管加油😭
72,visible:span[dir='auto'],"雖然昨天就知道了但
耶比東吳正19
東吳我來啦😚🫰"
73,visible:span[dir='auto'],我大學讀國立地名（非偏遠國立地名）應該還是贏東吳輔大中原吧！因為在我們那屆成績比我差的很多讀東吳輔大中原，我分數也能上竹教（今清大）、中正、醫學大學，怕面試沒上所以填國立地名。
74,visible:span[dir='auto'],"到底要選輔仁還是東吳…
雖然論分數好像都不怎麼樣
輔仁好處在於真的很方便 非常方便
學校本身也不錯
東吳根本遠的要命的王國 如果選東吳得考慮租房子又是一筆大開銷 只是輔導老師跟我說社工的東吳口碑好像比輔仁好 東吳還有卡研 只是真的很遠
住宿我能接受 但錢包好像有點難接受"
75,visible:span[dir='auto'],"剛剛搭Uber去醫院複診
是一位大叔吧
問我讀哪間大學
我說東吳
他就震驚 下一句問我什麼系
我回企管系
他就語氣超可惜的那種（臉也看得出是
就跟我說有機會就轉系吧
我？？？？？
還說讀一些對未來沒用的系就是浪費時間+錢
⋯
但後面又跟我說他姪子讀東吳音樂系
就一直狂說他姪子多厲害 東吳音樂系多厲害
我：喔～這麼厲害喔～那真的蠻厲害欸～
乾 東吳企管真的很爛嗎？
雖然我一直靠北東吳是爛大學😗
但我畢竟認真爬文爬幾天
選的企管系 選的東吳欸(;´༎ຶД༎ຶ`)
不用踩得一文不值吧(;´༎ຶД༎ຶ`)"
76,visible:span[dir='auto'],為什麼政大圖書館有東吳的書？
77,visible:span[dir='auto'],"繁星上東吳政治！我也是準大學生了好耶！有沒有人也上東吳政治的？可以來認識一下交個朋友！！！
1
/
2"
78,visible:span[dir='auto'],請問東吳會計、東吳企管、輔大企管，志願序要如何排較好？
79,visible:span[dir='auto'],東吳暑修請三思 一個人繳4700還是會當超過一半的人😌
80,visible:span[dir='auto'],誰是東吳法律原住民備9啊
81,visible:span[dir='auto'],"我考上東吳英文了
學長姐建議我去讀嗎？還是分科？
🥹🙏"
82,visible:span[dir='auto'],想問 東吳有規定大一一定要住宿舍嗎？
83,visible:span[dir='auto'],"本酪數學底標🥑
這樣東吳英文還有希望嗎？😓
1
/
2"
84,visible:span[dir='auto'],"2026 台灣校系錄取排名 (Tier List)
S+ | 頂尖巔峰
* 醫牙： 台大醫/牙、陽明交大醫/牙
* 電資： 台大電機、台大資工
S | 極致精英
* 醫學： 成大/長庚/北醫等各校醫學系
* 電資： 清大電機/資工、陽明交大電子、成大電機
* 法商： 台大法律/財金/會計
A+ | 頂大核心
* 理工： 台大材料/機械、清大動機、成大資工
* 商管： 政大金融/國貿、清大經濟、成大財金
* 藥學： 台大藥學、北醫藥學
A | 傳統強系
* 頂大： 台大外文、政大傳播、成大企管
* 四中： 中央/中興/中山/中正 電資類
* 理工： 清大化學、成大土木/航太
B+ | 中堅力量
* 法商： 北大法律/商管、師大熱門系所
* 理工： 四中機械/化工、私大龍頭電機
* 私大： 輔大法律、長庚生醫、東吳法商
B | 優質選擇
* 國立： 地名大學（高大/嘉大/南大）理工
* 私大： 淡江商管、東海建築、元智資通、逢甲理工"
85,visible:span[dir='auto'],"這樣看得出來我是什麼系的嗎😃
東吳你不想讓我畢業就說 真的"
86,visible:span[dir='auto'],"好好笑的早上，是說東吳會計到底招誰惹誰😅
一早就在我的鍋燒麵裡面添加了火藥味
1
/
2"
87,visible:span[dir='auto'],"東吳成就再解鎖🔓
夜訪鄭成功廟！
1
/
2"
88,visible:span[dir='auto'],"女兒同時上東吳政治與東吳英文怎麼選啊？
1
/
2"
89,visible:span[dir='auto'],"想問 國11 英7 數A9 數B10 社會9 自然9
個申有機會通過東吳財精的一階嗎😭
今年篩選方式好像跟去年不太一樣
求求各位了🙏"
90,visible:span[dir='auto'],"致理面試完ㄌ 星期一東吳😭
然後星期二中科"
91,visible:span[dir='auto'],"東吳真的好多美女 上學真美好
1
/
2"
92,visible:span[dir='auto'],"東吳刑法組正取，母雞卡牛逼
1
/
2"
93,visible:span[dir='auto'],好奇今天在東吳面試的同學們感覺如何
94,visible:span[dir='auto'],"東吳有新生群嗎
繁星上東吳英文了 耶比"
95,visible:span[dir='auto'],"東吳你真的很誇張了
1
/
2"
96,visible:span[dir='auto'],"有點晚發 謝謝東吳政治 我真的很認真準備 緊張了很久
謝謝好結局
1
/
2"
97,visible:span[dir='auto'],"東吳現主時
1
/
2"
98,visible:span[dir='auto'],"天 東吳的宿舍看起來超爛 5人塞一間
還是我試試看搶泉思宿舍 比較遠但看起來不錯
1
/
2"
99,visible:span[dir='auto'],身為東吳歷史系的新生有什麼需要注意的嗎🧐
100,visible:span[dir='auto'],"我的東吳錄取通知書呢。
1
/
2"
101,visible:span[dir='auto'],"東海 東吳 東華 台東 不要再叫自己「東大」了
「東大」他媽的是「東京大學」"
102,visible:span[dir='auto'],"希望明天面試東吳政治能順🙏
1
/
2"
103,visible:span[dir='auto'],"我正在思考要不要先填東吳商學院，再拼轉系或雙主修法律，但轉系要考英文...雙主修系排要很高，輔大看起來要雙法律比較容易（？
但我很多老師推東吳，不管是校風、環境、上榜率等等，而且法商學院的校區在中正，要去買東西什麼的也方便很多
我現在也只有東吳跟輔大可以選了，北大光是英文就一堆不能填"
104,visible:span[dir='auto'],"東吳國貿、中原工工 還有逢甲國貿
報一個跨度有點大 糾結讀什麼比較好
也有考慮大學讀理工 研究所再轉商
但又擔心理工物理讀不好"
105,visible:span[dir='auto'],"東吳政治的教授讓我離開之後拿一包餅乾走
哥們這是安慰獎嗎還是⋯⋯
1
/
2"
106,visible:span[dir='auto'],"東吳企管跟輔大國際溝通與科技創新學位學程在猶豫
前者雖說學的廣而不精但正適合現在還沒有明確方向的我讓我有機會先摸索各大管理學的東西而且成立較久畢業生較多老師說未來出社會人脈很重要
後者成立不久畢業生的樣本數不多但能擇一外語學習結合校內各大選修的性質跟我選擇企管的目的相似
再一個猶豫的點我感覺會比較喜歡輔仁的校園生活但是東吳企管感覺比較有保障
希望學長姐能給我一些建議🙏🥺"
107,visible:span[dir='auto'],"輔大會計好嗎？
我沒上北大和東吳就填輔大了
海大不知道在哪個等級"
108,visible:span[dir='auto'],請問我可以提告東吳推廣部嗎？
109,visible:span[dir='auto'],今天面試東吳法 我感覺三個教授都是白臉 然後還很和善是正確的嗎（？
110,visible:span[dir='auto'],"東吳企管備54
輔大企管正88
😭😭😭😭😭
怎麼選"
111,visible:span[dir='auto'],"東吳哲學將用一袋餅乾俘虜沒吃早餐的我
1
/
2"
112,visible:span[dir='auto'],"可以給點意見嗎
1
/
2"
113,visible:span[dir='auto'],"相信這件事情讓許多考生和家長感到錯愕
身為準備畢業的學生 我還是非常推薦學弟妹就讀東吳政治
也希望各位學弟妹未來可以在東吳政治發光發熱
1
/
2"
114,visible:span[dir='auto'],"想問一下如果要特殊選材
以政治系來說最好的就是東吳了嗎？"
115,visible:span[dir='auto'],"發瘋啦 從東吳經濟備21直接變成備55💔
要我去輔仁可以直接跟我說"
